"ts","dur","name","category","thread_name","depth"
4482705128303215,1136,"aten::as_strided","cpu_op","thread 169076 (python)",2
4482705128310782,5562,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128323968,14632,"aten::topk","cpu_op","thread 169076 (python)",1
4482705128326008,460,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128329002,496,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128332877,4341,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128346061,22095,"aten::zeros_like","cpu_op","thread 169076 (python)",1
4482705128347499,7008,"aten::empty_like","cpu_op","thread 169076 (python)",2
4482705128348873,5089,"aten::empty_strided","cpu_op","thread 169076 (python)",3
4482705128351340,465,"cudaEventQuery","cuda_runtime","thread 169076 (python)",4
4482705128355621,12257,"aten::zero_","cpu_op","thread 169076 (python)",2
4482705128357375,9893,"aten::fill_","cpu_op","thread 169076 (python)",3
4482705128361171,5163,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",4
4482705128379466,18269,"aten::scatter_","cpu_op","thread 169076 (python)",1
4482705128387016,491,"aten::as_strided","cpu_op","thread 169076 (python)",2
4482705128390545,5569,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128400573,3468,"aten::unsqueeze","cpu_op","thread 169076 (python)",1
4482705128402751,246,"aten::as_strided","cpu_op","thread 169076 (python)",2
4482705128407039,4405,"aten::expand","cpu_op","thread 169076 (python)",1
4482705128409637,858,"aten::as_strided","cpu_op","thread 169076 (python)",2
4482705128413790,6770,"aten::reshape","cpu_op","thread 169076 (python)",1
4482705128418157,2150,"aten::_reshape_alias","cpu_op","thread 169076 (python)",2
4482705128422624,22030,"aten::to","cpu_op","thread 169076 (python)",1
4482705128423365,21100,"aten::_to_copy","cpu_op","thread 169076 (python)",2
4482705128426152,4904,"aten::empty_strided","cpu_op","thread 169076 (python)",3
4482705128427653,653,"cudaEventQuery","cuda_runtime","thread 169076 (python)",4
4482705128432025,11951,"aten::copy_","cpu_op","thread 169076 (python)",3
4482705128437386,4986,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",4
4482705128447913,15231,"aten::bitwise_not","cpu_op","thread 169076 (python)",1
4482705128452217,481,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128456887,4652,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128469907,42542,"aten::masked_fill","cpu_op","thread 169076 (python)",1
4482705128473329,25509,"aten::clone","cpu_op","thread 169076 (python)",2
4482705128474110,5282,"aten::empty_like","cpu_op","thread 169076 (python)",3
4482705128475129,3998,"aten::empty","cpu_op","thread 169076 (python)",4
4482705128476582,490,"cudaEventQuery","cuda_runtime","thread 169076 (python)",5
4482705128479908,18532,"aten::copy_","cpu_op","thread 169076 (python)",3
4482705128481821,15737,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",4
4482705128500035,11502,"aten::masked_fill_","cpu_op","thread 169076 (python)",2
4482705128505210,5189,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",3
4482705128515754,29068,"aten::topk","cpu_op","thread 169076 (python)",1
4482705128517849,494,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128520712,375,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128525108,3855,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128530182,300,"cudaDeviceGetAttribute","cuda_runtime","thread 169076 (python)",2
4482705128530656,182,"cudaDeviceGetAttribute","cuda_runtime","thread 169076 (python)",2
4482705128530949,197,"cudaDeviceGetAttribute","cuda_runtime","thread 169076 (python)",2
4482705128531251,138,"cudaDeviceGetAttribute","cuda_runtime","thread 169076 (python)",2
4482705128531634,2722,"cudaFuncGetAttributes","cuda_runtime","thread 169076 (python)",2
4482705128534661,797,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags","cuda_runtime","thread 169076 (python)",2
4482705128535576,388,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags","cuda_runtime","thread 169076 (python)",2
4482705128536083,384,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags","cuda_runtime","thread 169076 (python)",2
4482705128536600,399,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags","cuda_runtime","thread 169076 (python)",2
4482705128537107,380,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags","cuda_runtime","thread 169076 (python)",2
4482705128537589,382,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags","cuda_runtime","thread 169076 (python)",2
4482705128538076,380,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags","cuda_runtime","thread 169076 (python)",2
4482705128538561,381,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags","cuda_runtime","thread 169076 (python)",2
4482705128539601,3932,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128556004,16698,"aten::gather","cpu_op","thread 169076 (python)",1
4482705128559136,493,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128562657,360,"aten::as_strided","cpu_op","thread 169076 (python)",2
4482705128563584,218,"aten::as_strided","cpu_op","thread 169076 (python)",2
4482705128566672,4576,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128576018,14665,"aten::sum","cpu_op","thread 169076 (python)",1
4482705128578788,495,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128584388,4923,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128597394,14674,"aten::add","cpu_op","thread 169076 (python)",1
4482705128601598,498,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128606270,4455,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128616210,16626,"aten::div","cpu_op","thread 169076 (python)",1
4482705128620380,475,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128625841,5459,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128636098,14156,"aten::mul","cpu_op","thread 169076 (python)",1
4482705128640010,463,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128644281,4576,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128653893,2224,"aten::type_as","cpu_op","thread 169076 (python)",1
4482705128655299,601,"aten::to","cpu_op","thread 169076 (python)",2
4482705128660711,14977,"aten::zeros_like","cpu_op","thread 169076 (python)",1
4482705128661317,5040,"aten::empty_like","cpu_op","thread 169076 (python)",2
4482705128662004,4037,"aten::empty_strided","cpu_op","thread 169076 (python)",3
4482705128663426,534,"cudaEventQuery","cuda_runtime","thread 169076 (python)",4
4482705128667026,8488,"aten::zero_","cpu_op","thread 169076 (python)",2
4482705128667912,6980,"aten::fill_","cpu_op","thread 169076 (python)",3
4482705128670114,4030,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",4
4482705128679758,31920,"aten::scatter","cpu_op","thread 169076 (python)",1
4482705128683950,498,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128686959,11159,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705128688588,8729,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705128699899,357,"aten::as_strided","cpu_op","thread 169076 (python)",2
4482705128700740,269,"aten::as_strided","cpu_op","thread 169076 (python)",2
4482705128704540,5678,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128714202,11837,"aten::zeros_like","cpu_op","thread 169076 (python)",1
4482705128714577,3973,"aten::empty_like","cpu_op","thread 169076 (python)",2
4482705128714917,3422,"aten::empty_strided","cpu_op","thread 169076 (python)",3
4482705128716098,535,"cudaEventQuery","cuda_runtime","thread 169076 (python)",4
4482705128719016,6872,"aten::zero_","cpu_op","thread 169076 (python)",2
4482705128719598,5744,"aten::fill_","cpu_op","thread 169076 (python)",3
4482705128720765,3857,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",4
4482705128727462,14556,"aten::to","cpu_op","thread 169076 (python)",1
4482705128727939,13916,"aten::_to_copy","cpu_op","thread 169076 (python)",2
4482705128729261,3697,"aten::empty_strided","cpu_op","thread 169076 (python)",3
4482705128730406,508,"cudaEventQuery","cuda_runtime","thread 169076 (python)",4
4482705128733493,7915,"aten::copy_","cpu_op","thread 169076 (python)",3
4482705128735830,4677,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",4
4482705128745644,20629,"aten::scatter","cpu_op","thread 169076 (python)",1
4482705128747935,438,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128749992,6768,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705128750930,5069,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705128758084,288,"aten::as_strided","cpu_op","thread 169076 (python)",2
4482705128760425,4733,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128768634,13485,"aten::to","cpu_op","thread 169076 (python)",1
4482705128768905,13076,"aten::_to_copy","cpu_op","thread 169076 (python)",2
4482705128769458,3396,"aten::empty_strided","cpu_op","thread 169076 (python)",3
4482705128770565,513,"cudaEventQuery","cuda_runtime","thread 169076 (python)",4
4482705128773315,8383,"aten::copy_","cpu_op","thread 169076 (python)",3
4482705128775831,4976,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",4
4482705128834378,3473,"aten::view","cpu_op","thread 169076 (python)",1
4482705128841430,59479,"aten::sum","cpu_op","thread 169076 (python)",1
4482705128844076,711,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128847601,390,"aten::as_strided","cpu_op","thread 169076 (python)",2
4482705128848647,23208,"aten::to","cpu_op","thread 169076 (python)",2
4482705128849047,22667,"aten::_to_copy","cpu_op","thread 169076 (python)",3
4482705128849677,3209,"aten::empty_strided","cpu_op","thread 169076 (python)",4
4482705128850818,419,"cudaEventQuery","cuda_runtime","thread 169076 (python)",5
4482705128853398,17986,"aten::copy_","cpu_op","thread 169076 (python)",4
4482705128855732,14617,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",5
4482705128875781,442,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128877365,359,"cudaEventQuery","cuda_runtime","thread 169076 (python)",2
4482705128879416,11304,"cudaMemsetAsync","cuda_runtime","thread 169076 (python)",2
4482705128892794,5712,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",2
4482705128903054,271,"aten::to","cpu_op","thread 169076 (python)",1
4482705128907250,2273,"aten::reshape","cpu_op","thread 169076 (python)",1
